order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment
ORD-010671,2025-06-30,CUST-8993,Smart LED Monitor,technology,monitors,south, Florida ,4,237.28,0.16,800.45,$93.08, Second Class ,Consumer
ORD-010672,2025-06-18,CUST-8588,ERGONOMIC OFFICE CHAIR,furniture,chairs,east,New York,2,$203.39,0.15,345.36,-11.06,second class,Home Office
ORD-010673,2025-06-19,CUST-2707, File Cabinet ,furniture,storage,CENTRAL,Illinois,5,202.89,0.14,875.63,-121.39, Standard Class ,home office
ORD-010674,06/13/2025,CUST-6498, Smart LED Monitor ,TECHNOLOGY,monitors, Central ,texas,6,208.75,0.04,"$1,199.91",269.32,STANDARD CLASS,Corporate
ORD-010675,03-Jun-2025,CUST-4595, Smart LED Monitor ,Technology,monitors, East , New York ,5,244.85,0.01,1209.39,300.45,standard class,Corporate
ORD-010676,07/28/2025,CUST-2698,PREMIUM STANDING DESK, Furniture ,TABLES,WEST,WASHINGTON,2,439.96,0.12,776.75,16.81, Second Class ,consumer
ORD-010677,07/01/2025,CUST-5037,smart led monitor,technology,monitors,south,TENNESSEE,2,225.51,0.1,404.69,67.96, Standard Class ,home office
ORD-010678,2025-07-27,CUST-7890,Compact Printer, Technology , Printers ,central,minnesota,4,136.96,0.11,489.77,-19.53, Second Class ,Consumer
ORD-010679,07/25/2025,CUST-7135,smart led monitor,TECHNOLOGY, Monitors ,West, Washington ,6,228.4,0.04,1309.01,291.12, Second Class , Consumer 
ORD-010680,07/13/2025,CUST-2761,Smart LED Monitor,technology,monitors,WEST, Oregon ,5,235.96,0.12,1043.31,$167.84,SECOND CLASS,CONSUMER
ORD-010681,07/31/2025,CUST-7811,Compact Printer,Technology,Printers,WEST,CALIFORNIA,2,133.65,0.06,250.55,0.93,STANDARD CLASS,Corporate
ORD-010682,07/06/2025,CUST-2002,SMART LED MONITOR, Technology ,monitors,central, Minnesota ,2,$228.06,0.05,432.17,94.16,SECOND CLASS,Corporate
ORD-010683,07/30/2025,CUST-1020, Ergonomic Office Chair ,furniture,CHAIRS, South ,GEORGIA,2,$203.20,0.15,344.15,$-12.97,Standard Class,Consumer
ORD-010684,07/25/2025,CUST-2570, Ergonomic Office Chair ,furniture, Chairs ,EAST, Massachusetts ,5,185.99,0.09,$849.02,27.57, First Class ,CORPORATE
ORD-010685,2025-07-07,CUST-7905,PREMIUM NOTEBOOK BUNDLE, Office Supplies ,paper,east, Pennsylvania ,5,18.02,0.11,80.62,31.18,Standard Class, Corporate 
ORD-010686,2025-07-25,CUST-1624,led desk lamp, Furniture ,Lighting,WEST, Nevada ,0,47.61,0.09,86.29,16.95,second class, Consumer 
ORD-010687,22-Jul-2025,CUST-2539, Premium Notebook Bundle ,OFFICE SUPPLIES, Paper , East ,NEW JERSEY,2,17.88,0.1,$32.07,$12.40, Standard Class ,CONSUMER
ORD-010688,07/06/2025,CUST-6880,wireless keyboard,TECHNOLOGY,accessories, South ,tennessee,2,72.72,,$126.16,31.35, Standard Class ,consumer
ORD-010689,05-Jul-2025,CUST-4579,ERGONOMIC OFFICE CHAIR,Furniture,Chairs, South ,tennessee,6,200.27,0.23,930.79,-126.52,standard class, Consumer 
ORD-010690,26-Jul-2025,CUST-2355,INK CARTRIDGE PACK,OFFICE SUPPLIES,SUPPLIES,EAST, New Jersey ,1,60.56,0.08,55.62,$10.94,Second Class, Consumer 
ORD-010691,07/14/2025,CUST-7440,Ink Cartridge Pack,OFFICE SUPPLIES,SUPPLIES,east,massachusetts,1,$57.01,0.05,53.89,11.62,standard class, Corporate 
ORD-010692,18-Jul-2025,CUST-1497,wireless keyboard,TECHNOLOGY,Accessories,East, Massachusetts ,3,76.46,0.09,207.8,60.47,First Class,consumer
ORD-010693,2025-07-19,CUST-9883,modular bookshelf,furniture, Storage ,Central,illinois,5,164.27,0.09,744.4,$-12.74,first class, Corporate 
ORD-010694,2025-07-21,CUST-8049, Modular Bookshelf , Furniture , Storage ,SOUTH,Georgia,5,175.95,0.17,734.21,$-78.56,STANDARD CLASS,HOME OFFICE
ORD-010695,07/30/2025,CUST-6202, Ergonomic Office Chair ,furniture,Chairs,EAST,NEW YORK,5,$216.41,0.11,964.49,21.36,Standard Class,HOME OFFICE
ORD-010696,21-Jul-2025,CUST-9111,ergonomic office chair,FURNITURE,CHAIRS,SOUTH, Florida ,3,205.28,0.19,501.51,-39.18,First Class,corporate
ORD-010697,07/11/2025,CUST-6485,wireless keyboard, Technology ,accessories, South ,GEORGIA,2,72.8,0.1,131.11,36.21,FIRST CLASS,Consumer
ORD-010698,2025-07-17,CUST-6876,Modular Bookshelf, Furniture ,Storage,SOUTH, Florida ,4,181.13,0.1,653.41,-14.45,Standard Class,CONSUMER
ORD-010699,15-Jul-2025,CUST-9598,WIRELESS KEYBOARD,TECHNOLOGY,ACCESSORIES,South, North Carolina ,1,68.61,0.13,59.93,14.95,FIRST CLASS, Home Office 
ORD-010700,07/16/2025,CUST-2041, Wireless Keyboard ,Technology, Accessories , West ,oregon,2,$71.86,0.07,133.25,41.06,Second Class,HOME OFFICE
ORD-010701,07/27/2025,CUST-4073,FILE CABINET,FURNITURE,storage,Central,COLORADO,4,228.11,0.08,$837.38,-51.03,Standard Class,Consumer
ORD-010702,2025-07-31,CUST-9068,ergonomic office chair,FURNITURE,CHAIRS,West,nevada,2,194.69,0.17,323.91,-18.0,SECOND CLASS,corporate
ORD-010703,2025-07-19,CUST-9877,ERGONOMIC OFFICE CHAIR,Furniture,chairs,central, Texas ,5,197.52,0.06,$928.86,64.76,First Class,corporate
ORD-010704,07/23/2025,CUST-6460,Modular Bookshelf, Furniture ,STORAGE,west,Nevada,4,177.58,0.15,605.01,-47.55,SAME DAY,Home Office
ORD-010705,2025-07-02,CUST-4017, Ergonomic Office Chair , Furniture ,Chairs,south,florida,4,202.65,0.14,694.94,-17.54,SECOND CLASS,CONSUMER
ORD-010706,2025-07-03,CUST-3508, Premium Standing Desk , Furniture ,TABLES, South , Georgia ,5,$446.14,0.15,1898.69,-30.49,Standard Class,home office
ORD-010707,07/17/2025,CUST-6030,Cordless Phone Dock,TECHNOLOGY, Accessories ,SOUTH,florida,1,66.73,0.17,55.44,7.2,STANDARD CLASS,Consumer
ORD-010708,07/09/2025,CUST-4869,SMART LED MONITOR,technology,Monitors,SOUTH,FLORIDA,4,218.29,0.21,688.94,36.26,STANDARD CLASS,Consumer
ORD-010709,07/30/2025,CUST-9503,SMART LED MONITOR,technology, Monitors ,east,NEW JERSEY,3,243.06,0.08,670.46,128.95,SECOND CLASS, Consumer 
ORD-010710,07/08/2025,CUST-5659, Modular Bookshelf ,Furniture,storage,West,NEVADA,4,171.99,0.1,615.99,-17.59,SECOND CLASS,corporate
ORD-010711,2025-07-07,CUST-7967, Desk Organizer Set ,OFFICE SUPPLIES,storage, East ,Pennsylvania,2,33.56,0.14,57.94,19.92,Standard Class,CORPORATE
ORD-010712,2025-07-25,CUST-5688, Premium Standing Desk , Furniture ,Tables,east, New York ,2,467.93,0.09,853.23,46.83,First Class,Consumer
ORD-010713,07/10/2025,CUST-3811,MODULAR BOOKSHELF,furniture,storage,south, Georgia ,2,$170.94,0.19,278.4,$-38.20,Standard Class, Consumer 
ORD-010714,19-Jul-2025,CUST-4839,INK CARTRIDGE PACK,OFFICE SUPPLIES, Supplies , Central ,Minnesota,3,59.71,0.08,165.24,35.02,Same Day,home office
ORD-010715,07/26/2025,CUST-6509,ERGONOMIC OFFICE CHAIR,Furniture,CHAIRS, West ,washington,3,$197.01,0.13,511.44,-6.99, Standard Class ,corporate
ORD-010716,09-Aug-2025,CUST-5409,compact printer,technology,Printers,South,tennessee,3,132.28,0.13,343.74,-29.49,Same Day, Corporate 
ORD-010717,2025-08-11,CUST-3765,LED DESK LAMP, Furniture ,LIGHTING,SOUTH,North Carolina,3,49.91,0.14,128.11,17.29,standard class,home office
ORD-010718,2025-08-14,CUST-4993,WIRELESS KEYBOARD, Technology ,ACCESSORIES,South,tennessee,5,71.25,0.17,$297.11,$64.41,standard class,CONSUMER
ORD-010719,08/09/2025,CUST-2627,premium standing desk, Furniture ,Tables, West ,WASHINGTON,5,490.67,0.11,2194.8,87.05,second class,Corporate
ORD-010720,14-Aug-2025,CUST-1336, Smart LED Monitor ,TECHNOLOGY,MONITORS,SOUTH, Tennessee ,4,215.27,0.1,772.44,128.46,Second Class,CONSUMER
ORD-010721,13-Aug-2025,CUST-5982,Wireless Keyboard,TECHNOLOGY,ACCESSORIES,EAST,New York,1,70.06,0.11,62.17,16.83,Same Day,corporate
ORD-010722,08/27/2025,CUST-8628,premium standing desk, Furniture ,tables,south,Tennessee,3,445.3,0.2,1072.38,-83.06,STANDARD CLASS, Corporate 
ORD-010723,08/08/2025,CUST-3855, Wireless Keyboard ,TECHNOLOGY,Accessories,East,New Jersey,4,79.51,0.1,$285.53,81.88,first class,consumer
ORD-010724,08/28/2025,CUST-7804, Premium Standing Desk ,furniture,Tables,West, Oregon ,2,451.78,0.08,828.14,48.82, Standard Class ,Consumer
ORD-010725,2025-08-22,CUST-8942, Wireless Keyboard ,Technology,ACCESSORIES,west,OREGON,4,75.54,0.1,270.52,77.44, Second Class ,Consumer
ORD-010726,22-Aug-2025,CUST-7520, Modular Bookshelf ,FURNITURE,Storage, East ,PENNSYLVANIA,1,171.86,0.16,144.77,$-13.81,Standard Class, Consumer 
ORD-010727,2025-08-21,CUST-2213,wireless keyboard,technology,Accessories, East ,new york,2,73.23,0.1,132.19,37.78,Standard Class,CORPORATE
ORD-010728,2025-08-01,CUST-9462,Modular Bookshelf,furniture,storage,WEST,California,5,149.55,0.14,646.62,-49.95,STANDARD CLASS, Corporate 
ORD-010729,11-Aug-2025,CUST-4776,INK CARTRIDGE PACK,OFFICE SUPPLIES,Supplies,EAST,New York,1,$60.69,0.14,51.92,$7.15,standard class,Consumer
ORD-010730,02-Aug-2025,CUST-2696,Premium Standing Desk,FURNITURE,tables,south, Tennessee ,2,449.23,0.17,744.89,$-31.84, Standard Class ,Consumer
ORD-010731,08/03/2025,CUST-5571, Modular Bookshelf ,furniture, Storage ,SOUTH,Tennessee,4,172.84,0.24,524.68,$-114.97, Same Day ,corporate
ORD-010732,2025-08-13,CUST-4672,PREMIUM NOTEBOOK BUNDLE,Office Supplies, Paper ,WEST,oregon,2,18.03,0.06,34.05,$14.87,STANDARD CLASS,consumer
ORD-010733,2025-08-28,CUST-1037,PREMIUM STANDING DESK, Furniture ,TABLES, West , California ,7,$444.81,0.19,2523.35,-164.28,STANDARD CLASS,consumer
ORD-010734,08/28/2025,CUST-6841, Smart LED Monitor ,Technology, Monitors ,west,Nevada,2,229.91,0.08,422.23,80.76,First Class,Consumer
ORD-010735,31-Aug-2025,CUST-4949,Desk Organizer Set, Office Supplies ,STORAGE,WEST,OREGON,2,36.04,0.11,$64.44,24.64,First Class,corporate
ORD-010736,2025-08-08,CUST-8023,premium notebook bundle,Office Supplies, Paper ,East,MASSACHUSETTS,5,$18.00,0.16,75.99,26.59,second class,Consumer
ORD-010737,2025-08-23,CUST-6799,PREMIUM STANDING DESK,Furniture,Tables,central,Texas,6,453.86,0.08,2511.11,165.3,Standard Class,Corporate
ORD-010738,08/04/2025,CUST-5514,SMART LED MONITOR,Technology,MONITORS, East , New Jersey ,2,239.38,0.09,433.82,78.11,standard class,Corporate
ORD-010739,06-Aug-2025,CUST-8884, Premium Notebook Bundle ,OFFICE SUPPLIES,paper,EAST,New York,5,19.88,0.12,87.74,34.49,FIRST CLASS,Corporate
ORD-010740,28-Aug-2025,CUST-6047,wireless keyboard,Technology, Accessories ,West, Nevada ,5,77.29,0.09,$352.57,106.08,Standard Class, Corporate 
ORD-010741,08/06/2025,CUST-4603, Ergonomic Office Chair , Furniture , Chairs , East ,NEW YORK,6,201.42,0.24,923.24,-136.56,Second Class,Consumer
ORD-010742,2025-08-16,CUST-2761,smart led monitor,TECHNOLOGY, Monitors ,WEST,Oregon,4,$238.95,0.09,867.86,158.88,STANDARD CLASS,Consumer
ORD-010743,08/27/2025,CUST-8075,Ergonomic Office Chair, Furniture , Chairs , West ,california,3,194.71,0.05,552.04,39.14,SAME DAY, Consumer 
ORD-010744,26-Aug-2025,CUST-1564, Premium Standing Desk ,Furniture,Tables, South ,Georgia,5,464.81,0.22,1803.15,-202.56,standard class,home office
ORD-010745,08/11/2025,CUST-3628, Wireless Keyboard ,technology,accessories,central, Illinois ,2,75.16,0.07,139.52,44.23,SECOND CLASS, Consumer 
ORD-010746,31-Aug-2025,CUST-6528, Modular Bookshelf ,furniture,storage,WEST,NEVADA,2,166.51,0.12,291.64,$-15.84,standard class,Consumer
ORD-010747,30-Aug-2025,CUST-7494, Desk Organizer Set ,Office Supplies,STORAGE,CENTRAL, Illinois ,1,$34.18,0.0,34.05,15.44,First Class, Home Office 
ORD-010748,05-Aug-2025,CUST-5300,smart led monitor,technology,Monitors,south, Florida ,4,239.0,0.14,822.91,110.58,STANDARD CLASS,corporate
ORD-010749,08/25/2025,CUST-9642, Smart LED Monitor ,technology,monitors,West,WASHINGTON,2,$234.05,0.08,432.2,$84.76,SECOND CLASS,Home Office
ORD-010750,22-Aug-2025,CUST-7892,smart led monitor,Technology, Monitors ,west, New Jersey ,5,225.13,0.1,1009.28,$171.29,Second Class,Consumer
ORD-010751,08/27/2025,CUST-2115, Smart LED Monitor ,TECHNOLOGY,MONITORS,west, Nevada ,3,219.42,0.07,612.55,123.0,SECOND CLASS,Corporate
ORD-010752,08/27/2025,CUST-3466,SMART LED MONITOR,technology,monitors, West ,OREGON,4,215.13,0.1,777.65,137.28, Standard Class , Home Office 
ORD-010753,2025-08-27,CUST-2107, Ergonomic Office Chair ,furniture,CHAIRS,east,pennsylvania,3,195.33,0.15,499.03,-16.27, Same Day ,Corporate
ORD-010754,2025-08-27,CUST-5730,SMART LED MONITOR,TECHNOLOGY,MONITORS, South ,Georgia,4,$240.21,0.14,824.27,$108.47,second class,Corporate
ORD-010755,2025-08-21,CUST-6762,wireless keyboard, Technology ,ACCESSORIES, West ,OREGON,4,72.0,0.11,255.9,71.19,standard class,Home Office
ORD-010756,2025-08-22,CUST-9371,PREMIUM NOTEBOOK BUNDLE,office supplies, Paper , Central ,MINNESOTA,1,18.39,0.1,16.63,$7.29,SAME DAY,corporate
ORD-010757,07-Aug-2025,CUST-5710, Wireless Keyboard , Technology ,Accessories,CENTRAL,illinois,3,75.17,0.12,199.06,56.1,standard class,home office
ORD-010758,30-Sep-2025,CUST-4804,Ergonomic Office Chair,Furniture,chairs, East , New Jersey ,5,217.91,0.12,960.18,11.06,STANDARD CLASS,consumer
ORD-010759,26-Sep-2025,CUST-1910,modular bookshelf,FURNITURE,Storage,west, Washington ,1,$167.55,0.11,$148.89,-5.73,Same Day,Consumer
ORD-010760,05-Sep-2025,CUST-8080,DESK ORGANIZER SET,office supplies,STORAGE,south, Florida ,3,33.71,0.16,85.08,26.33,STANDARD CLASS, Consumer 
ORD-010761,2025-09-24,CUST-2451, Ergonomic Office Chair ,furniture,CHAIRS,Central, Minnesota ,5,187.25,0.1,839.44,$16.45,Standard Class,corporate
ORD-010762,09/11/2025,CUST-7745,COMPACT PRINTER, Technology ,PRINTERS,Central,ILLINOIS,1,147.33,0.04,140.94,4.49,FIRST CLASS,CONSUMER
ORD-010763,13-Sep-2025,CUST-7318,SMART LED MONITOR, Technology ,monitors,south,TENNESSEE,4,229.85,0.16,774.24,88.26,SECOND CLASS,corporate
ORD-010764,09/25/2025,CUST-1129, Smart LED Monitor , Technology , Monitors ,West, Nevada ,2,229.77,0.12,405.76,64.5,standard class,CONSUMER
ORD-010765,2025-09-06,CUST-9088,COMPACT PRINTER,technology, Printers ,west, California ,4,140.48,0.03,543.6,20.33, First Class ,CORPORATE
ORD-010766,03-Sep-2025,CUST-1857,SMART LED MONITOR,technology,MONITORS, East , New York ,4,233.32,0.13,814.02,120.05, Second Class ,CONSUMER
ORD-010767,2025-09-23,CUST-5279,SMART LED MONITOR,Technology,Monitors,central, Minnesota ,4,226.77,0.11,805.04,$132.72,Standard Class, Corporate 
ORD-010768,09/03/2025,CUST-4619,ink cartridge pack, Office Supplies ,supplies,South, Florida ,5,56.41,0.07,$262.74,50.96,STANDARD CLASS, Home Office 
ORD-010769,23-Sep-2025,CUST-3499,premium notebook bundle,Office Supplies,PAPER,WEST,oregon,4,17.43,0.08,$63.94,$26.55,Same Day, Consumer 
ORD-010770,01-Sep-2025,CUST-6840,smart led monitor,Technology,MONITORS,Central, Illinois ,6,228.81,0.13,1200.31,183.04,Standard Class, Consumer 
ORD-010771,2025-09-21,CUST-7955,Wireless Keyboard,Technology,accessories,CENTRAL, Illinois ,1,73.71,0.08,$68.06,21.27,SECOND CLASS, Consumer 
ORD-010772,05-Sep-2025,CUST-7660,WIRELESS KEYBOARD,TECHNOLOGY,accessories,EAST,MASSACHUSETTS,4,74.32,0.08,272.63,81.22,STANDARD CLASS,CORPORATE
ORD-010773,30-Sep-2025,CUST-1423, Wireless Keyboard ,technology,Accessories, South ,Tennessee,1,75.65,0.19,61.08,11.95,second class,CONSUMER
ORD-010774,2025-09-08,CUST-4970,wireless keyboard,technology,ACCESSORIES, West , Washington ,5,74.05,0.07,345.94,$108.98,STANDARD CLASS,CORPORATE
ORD-010775,2025-09-17,CUST-2584,premium notebook bundle,Office Supplies, Paper ,Central,minnesota,4,19.84,0.03,77.33,37.6,first class,corporate
ORD-010776,30-Sep-2025,CUST-7745,premium standing desk,FURNITURE,TABLES, Central ,texas,3,473.95,0.07,"$1,319.11",96.79, First Class ,Corporate
ORD-010777,27-Sep-2025,CUST-7382,COMPACT PRINTER,technology,PRINTERS, Central , Texas ,1,138.91,0.07,128.7,-0.34, Standard Class ,consumer
ORD-010778,2025-09-04,CUST-9825,LED Desk Lamp,FURNITURE,Lighting,west,california,4,50.1,0.11,177.61,32.56,SECOND CLASS,Corporate
ORD-010779,2025-09-09,CUST-6459,ergonomic office chair, Furniture ,Chairs, East ,pennsylvania,4,184.14,0.09,670.62,19.37, First Class ,CONSUMER
ORD-010780,14-Sep-2025,CUST-2716, Compact Printer ,technology, Printers ,south,tennessee,3,133.14,0.05,379.7,4.21,SECOND CLASS,corporate
ORD-010781,27-Sep-2025,CUST-2908,SMART LED MONITOR,TECHNOLOGY,monitors,central,Colorado,7,228.34,0.08,1476.41,291.98,standard class,Corporate
ORD-010782,26-Sep-2025,CUST-6939,ERGONOMIC OFFICE CHAIR, Furniture ,Chairs,East,Massachusetts,5,210.2,0.19,847.78,$-70.54, Same Day ,Home Office
ORD-010783,09/27/2025,CUST-7481,Premium Standing Desk,FURNITURE, Tables ,West,nevada,3,$438.89,0.09,1198.63,$61.37, Standard Class ,corporate
ORD-010784,2025-09-08,CUST-1974,PREMIUM STANDING DESK,Furniture,TABLES, South , North Carolina ,3,429.25,0.24,982.9,-133.05,STANDARD CLASS,CONSUMER
ORD-010785,09/12/2025,CUST-9015,Smart LED Monitor,technology, Monitors ,south,Georgia,3,246.52,0.13,645.52,95.04,Standard Class, Consumer 
ORD-010786,09/16/2025,CUST-1412, Wireless Keyboard ,TECHNOLOGY,ACCESSORIES, South ,Georgia,1,72.25,0.14,62.01,14.88, Standard Class ,Home Office
ORD-010787,09/30/2025,CUST-4854, Compact Printer ,Technology,Printers,central,colorado,5,129.96,0.02,639.44,33.6,STANDARD CLASS,CORPORATE
ORD-010788,2025-09-19,CUST-7728,wireless keyboard,TECHNOLOGY,ACCESSORIES,WEST,OREGON,5,72.39,0.05,$343.07,$111.04,Second Class,corporate
ORD-010789,09/15/2025,CUST-3018,INK CARTRIDGE PACK,office supplies, Supplies ,Central,illinois,2,58.68,0.08,$108.15,22.74,Standard Class,Corporate
ORD-010790,09/01/2025,CUST-3456, Compact Printer ,Technology,Printers,CENTRAL,colorado,1,137.25,0.01,135.83,8.24,Same Day,CONSUMER
ORD-010791,09/22/2025,CUST-6450,ink cartridge pack,office supplies,supplies,south,florida,4,55.4,0.15,188.95,$22.26,Standard Class, Consumer 
ORD-010792,09/06/2025,CUST-1300,Compact Printer,technology,printers,West,Nevada,3,131.08,0.07,364.39,-3.26,second class,Corporate
ORD-010793,09/18/2025,CUST-3640,Compact Printer,TECHNOLOGY, Printers ,east, New York ,2,140.07,0.04,267.91,6.39, Standard Class ,Corporate
ORD-010794,07-Sep-2025,CUST-4753, Premium Notebook Bundle ,Office Supplies, Paper ,EAST, New York ,1,17.51,0.13,15.2,5.52,Standard Class,Corporate
ORD-010795,2025-09-24,CUST-8379,ergonomic office chair,FURNITURE,CHAIRS,WEST,CALIFORNIA,5,196.67,0.15,839.65,$-23.03,Standard Class,Home Office
ORD-010796,2025-09-15,CUST-6649,smart led monitor,technology,MONITORS,Central,MINNESOTA,5,239.55,0.01,1182.74,296.37,Standard Class, Home Office 
ORD-010797,10/12/2025,CUST-6612, Ergonomic Office Chair ,furniture,Chairs,South,tennessee,3,$192.60,0.22,$451.48,-58.76,Same Day,corporate
ORD-010798,2025-10-22,CUST-6044, Smart LED Monitor ,technology, Monitors ,east,NEW YORK,3,231.23,0.09,632.77,116.81,Second Class,corporate
ORD-010799,2025-10-25,CUST-1631, Ergonomic Office Chair ,furniture,chairs,east,pennsylvania,3,191.27,0.12,507.7,2.15, First Class ,Corporate
ORD-010800,2025-10-07,CUST-5501,MODULAR BOOKSHELF, Furniture ,STORAGE,West,OREGON,3,169.43,0.11,454.1,-14.54,First Class,CORPORATE
ORD-010801,10/21/2025,CUST-6052,led desk lamp,FURNITURE,LIGHTING,SOUTH,florida,3,48.3,0.28,$104.30,$-3.43,FIRST CLASS, Home Office 
ORD-010802,2025-10-25,CUST-6503,smart led monitor,TECHNOLOGY,monitors,west,Nevada,5,229.52,0.12,"$1,011.82",159.56,FIRST CLASS,Consumer
ORD-010803,10/06/2025,CUST-9491,SMART LED MONITOR,TECHNOLOGY,monitors,WEST, Oregon ,6,$227.67,0.07,1271.13,256.4,SECOND CLASS,CONSUMER
ORD-010804,2025-10-17,CUST-7447,COMPACT PRINTER,Technology, Printers ,WEST,Washington,2,134.79,0.09,246.29,$-5.34,STANDARD CLASS,corporate
ORD-010805,23-Oct-2025,CUST-1119, Smart LED Monitor , Technology ,MONITORS,WEST,california,5,218.72,0.08,1008.16,194.77,Standard Class,consumer
ORD-010806,20-Oct-2025,,Modular Bookshelf,electronics,storage, East ,new york,5,173.57,0.15,740.2,$-59.95,STANDARD CLASS,Consumer
ORD-010807,2025-10-04,CUST-8894,WIRELESS KEYBOARD,TECHNOLOGY,ACCESSORIES,West,WASHINGTON,4,76.93,0.1,277.76,$81.41,STANDARD CLASS, Consumer 
ORD-010808,2025-10-31,CUST-2570,desk organizer set, Office Supplies ,STORAGE,east,New Jersey,1,34.75,0.08,31.95,12.37, First Class , Corporate 
ORD-010809,19-Oct-2025,CUST-8047,File Cabinet,Furniture,STORAGE,WEST,Washington,3,238.94,0.14,618.3,$-78.44,first class,Home Office
ORD-010810,2025-10-27,CUST-7978, Premium Standing Desk ,furniture,tables,WEST,CALIFORNIA,2,450.3,0.12,794.94,18.04,first class,CONSUMER
ORD-010811,10/06/2025,CUST-9066,Ergonomic Office Chair,FURNITURE,CHAIRS,EAST,NEW JERSEY,4,189.55,0.15,644.91,-23.66,STANDARD CLASS, Consumer 
ORD-010812,26-Oct-2025,CUST-9427, Modular Bookshelf ,Furniture,STORAGE, Central , Minnesota ,2,171.72,0.11,$305.64,-9.89,FIRST CLASS,Home Office
ORD-010813,2025-10-01,CUST-9979,ERGONOMIC OFFICE CHAIR,furniture,Chairs,east,New Jersey,3,$199.86,0.1,538.22,12.06, Second Class ,Home Office
ORD-010814,10/11/2025,CUST-2076,smart led monitor, Technology ,Monitors,west,OREGON,6,222.24,0.06,1252.77,261.48,standard class,consumer
ORD-010815,2025-10-05,CUST-6418,Premium Notebook Bundle,Office Supplies, Paper , Central ,texas,4,$18.01,0.04,$69.27,32.54,STANDARD CLASS, Corporate 
ORD-010816,10/07/2025,CUST-6371,ergonomic office chair,FURNITURE,chairs,WEST,Washington,4,187.26,0.04,717.32,57.27,STANDARD CLASS, Consumer 
ORD-010817,10/21/2025,CUST-5430,Smart LED Monitor, Technology ,monitors,SOUTH,north carolina,5,234.04,0.14,1003.59,131.04,First Class,consumer
ORD-010818,10/23/2025,CUST-1419,ERGONOMIC OFFICE CHAIR,FURNITURE, Chairs ,WEST,oregon,4,191.12,0.09,$697.24,24.84, First Class ,corporate
ORD-010819,24-Oct-2025,CUST-4606, Modular Bookshelf ,FURNITURE,STORAGE, East ,PENNSYLVANIA,3,166.29,0.13,$436.46,-25.09,Standard Class,consumer
ORD-010820,10/06/2025,CUST-9580,Compact Printer,technology,Printers,WEST,California,5,138.99,0.13,606.18,-41.38, Standard Class ,Consumer
ORD-010821,10/24/2025,CUST-5806,Wireless Keyboard,technology, Accessories ,EAST,NEW YORK,3,75.03,0.08,206.91,$62.10,STANDARD CLASS,consumer
ORD-010822,10/09/2025,CUST-2759,Compact Printer,technology, Printers ,west,washington,3,128.79,0.13,337.34,-24.27, Same Day , Consumer 
ORD-010823,2025-10-11,CUST-3202,Premium Standing Desk,Furniture,TABLES,central, Colorado ,4,406.69,0.07,1505.47,$96.34,standard class,consumer
ORD-010824,10/25/2025,CUST-8031, Wireless Keyboard , Technology ,accessories,SOUTH,FLORIDA,4,72.73,0.23,224.95,35.32,Second Class, Corporate 
ORD-010825,20-Oct-2025,CUST-2758, Smart LED Monitor ,Technology, Monitors ,WEST, Nevada ,5,220.22,0.07,1020.17,201.38,First Class,corporate
ORD-010826,10/25/2025,CUST-5679, File Cabinet ,furniture, Storage ,central,Texas,4,223.79,0.11,799.82,-73.04,SAME DAY, Corporate 
ORD-010827,10/01/2025,CUST-5967,smart led monitor,TECHNOLOGY,monitors,central,,4,224.95,0.09,$821.92,154.87,Second Class,Corporate
ORD-010828,2025-10-04,CUST-7571,ergonomic office chair, Furniture ,chairs,West,Oregon,5,200.19,0.13,868.21,-8.56, Standard Class ,Consumer
ORD-010829,10/22/2025,CUST-2269,wireless keyboard,TECHNOLOGY, Accessories ,west,California,3,$73.31,0.11,195.81,54.95,Standard Class,HOME OFFICE
ORD-010830,2025-10-02,CUST-3667,LED Desk Lamp,Furniture,LIGHTING,EAST,Massachusetts,5,44.6,0.12,196.15,30.93,standard class,CORPORATE
ORD-010831,2025-10-24,CUST-7278,desk organizer set,OFFICE SUPPLIES,storage,central,Colorado,2,33.06,0.07,$61.68,25.54, Second Class ,Corporate
ORD-010832,21-Oct-2025,CUST-7597,compact printer,technology,PRINTERS,West, Washington ,5,$135.30,0.08,$620.18,-11.15,standard class,Corporate
ORD-010833,10-Oct-2025,CUST-6781, Smart LED Monitor ,Technology, Monitors , South , Florida ,2,231.22,0.13,404.04,59.09,STANDARD CLASS,CONSUMER
ORD-010834,2025-10-26,CUST-7989,ink cartridge pack,Office Supplies,supplies,west, California ,2,$57.08,0.04,109.67,$25.63,first class, Consumer 
ORD-010835,14-Oct-2025,CUST-8411,DESK ORGANIZER SET, Office Supplies ,storage,WEST,Nevada,2,$33.10,0.07,61.77,24.8,second class,Consumer
ORD-010836,2025-10-24,CUST-3486,wireless keyboard,TECHNOLOGY, Accessories ,WEST,California,4,75.3,0.06,282.47,89.96, Standard Class ,CONSUMER
ORD-010837,25-Oct-2025,CUST-1023, Ergonomic Office Chair ,Furniture,chairs,CENTRAL,MINNESOTA,5,$195.44,0.11,873.95,18.21, Standard Class ,corporate
ORD-010838,10/05/2025,CUST-9536, Compact Printer ,technology,PRINTERS,WEST,Nevada,4,$148.54,0.09,543.58,-8.07,SAME DAY,HOME OFFICE
