order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment,gross_sales,discount_impact,revenue_per_unit,profit_margin,month_year,month_start,quarter,calendar_month,calendar_month_num
ORD-010111,2024-04-12,CUST-1639,Desk Organizer Set,Office Supplies,Storage,South,Florida,4,37.25,0.14,127.46,42.34,Second Class,Consumer,149.0,21.540000000000006,31.865,33.21826455358544,2024-04,2024-04-01,2024Q2,April,4
ORD-010112,2024-04-08,CUST-9530,LED Desk Lamp,Furniture,Lighting,South,Tennessee,2,44.9,0.17,74.35,6.88,Second Class,Home Office,89.8,15.450000000000003,37.175,9.253530598520511,2024-04,2024-04-01,2024Q2,April,4
ORD-010113,2024-04-11,CUST-3009,Premium Notebook Bundle,Office Supplies,Paper,West,Nevada,2,17.61,0.1,31.69,12.84,Standard Class,Home Office,35.22,3.5299999999999976,15.845,40.51751341117071,2024-04,2024-04-01,2024Q2,April,4
ORD-010114,2024-04-20,CUST-6763,Smart LED Monitor,Technology,Monitors,South,Georgia,4,231.17,0.07,861.23,171.47,Standard Class,Consumer,924.68,63.44999999999993,215.3075,19.909896311089952,2024-04,2024-04-01,2024Q2,April,4
ORD-010115,2024-04-10,CUST-1641,Ink Cartridge Pack,Office Supplies,Supplies,South,Tennessee,5,55.84,0.16,234.19,24.33,Standard Class,Consumer,279.20000000000005,45.01000000000005,46.838,10.389000384303342,2024-04,2024-04-01,2024Q2,April,4
ORD-010116,2024-04-16,CUST-2527,Ink Cartridge Pack,Office Supplies,Supplies,Central,Colorado,3,57.78,0.01,171.69,45.42,Standard Class,Consumer,173.34,1.6500000000000057,57.23,26.454656648610868,2024-04,2024-04-01,2024Q2,April,4
ORD-010117,2024-04-23,CUST-3654,Premium Notebook Bundle,Office Supplies,Paper,West,Oregon,5,18.64,0.05,88.29,39.08,Second Class,Home Office,93.2,4.909999999999997,17.658,44.26322346811643,2024-04,2024-04-01,2024Q2,April,4
ORD-010118,2024-04-21,CUST-3001,Modular Bookshelf,Furniture,Storage,Central,Illinois,3,161.89,0.06,455.07,6.85,Standard Class,Consumer,485.66999999999996,30.599999999999966,151.69,1.5052629265827235,2024-04,2024-04-01,2024Q2,April,4
ORD-010119,2024-04-28,CUST-1646,Wireless Keyboard,Technology,Accessories,Central,Texas,4,74.62,0.02,291.67,102.36,Second Class,Corporate,298.48,6.810000000000002,72.9175,35.094456063359274,2024-04,2024-04-01,2024Q2,April,4
ORD-010120,2024-04-11,CUST-2939,Premium Standing Desk,Furniture,Tables,West,Washington,1,453.92,0.11,404.11,12.7,Second Class,Consumer,453.92,49.81,404.11,3.142708668431862,2024-04,2024-04-01,2024Q2,April,4
ORD-010121,2024-04-28,CUST-3015,Ergonomic Office Chair,Furniture,Chairs,South,Florida,2,199.32,0.18,326.89,-24.02,First Class,Home Office,398.64,71.75,163.445,-7.348037566153752,2024-04,2024-04-01,2024Q2,April,4
ORD-010122,2024-04-28,CUST-4957,Compact Printer,Technology,Printers,South,North Carolina,3,142.58,0.19,345.3,-55.12,First Class,Consumer,427.74,82.44,115.10000000000001,-15.962930784824788,2024-04,2024-04-01,2024Q2,April,4
ORD-010123,2024-04-20,CUST-2144,Wireless Keyboard,Technology,Accessories,East,Massachusetts,3,78.38,0.09,213.74,63.02,Standard Class,Consumer,235.14,21.399999999999977,71.24666666666667,29.48442032375784,2024-04,2024-04-01,2024Q2,April,4
ORD-010124,2024-04-01,CUST-1200,Ergonomic Office Chair,Furniture,Chairs,West,California,3,204.35,0.1,552.04,16.0,Second Class,Consumer,613.05,61.00999999999999,184.01333333333332,2.8983406999492796,2024-04,2024-04-01,2024Q2,April,4
ORD-010125,2024-04-21,CUST-2268,Ink Cartridge Pack,Office Supplies,Supplies,West,Oregon,1,58.12,0.09,52.68,9.95,Standard Class,Corporate,58.12,5.439999999999998,52.68,18.887623386484435,2024-04,2024-04-01,2024Q2,April,4
ORD-010126,2024-04-22,CUST-7989,Premium Standing Desk,Furniture,Tables,West,California,3,412.94,0.11,1098.15,24.72,Second Class,Corporate,1238.82,140.66999999999985,366.05,2.25105859855211,2024-04,2024-04-01,2024Q2,April,4
ORD-010127,2024-04-18,CUST-5792,Premium Standing Desk,Furniture,Tables,East,New York,2,429.68,0.11,761.18,17.5,Standard Class,Home Office,859.36,98.18000000000006,380.59,2.299061982711054,2024-04,2024-04-01,2024Q2,April,4
ORD-010128,2024-04-29,CUST-5515,LED Desk Lamp,Furniture,Lighting,Central,Minnesota,1,50.29,0.0,50.29,14.3,Standard Class,Corporate,50.29,0.0,50.29,28.435076555975346,2024-04,2024-04-01,2024Q2,April,4
ORD-010129,2024-04-12,CUST-7606,Ergonomic Office Chair,Furniture,Chairs,South,Florida,4,185.32,0.21,588.83,-68.18,Standard Class,Home Office,741.28,152.44999999999993,147.2075,-11.578893738430446,2024-04,2024-04-01,2024Q2,April,4
ORD-010130,2024-04-21,CUST-4735,Premium Standing Desk,Furniture,Tables,Central,Minnesota,6,416.62,0.09,2282.97,120.4,Standard Class,Consumer,2499.7200000000003,216.75000000000045,380.49499999999995,5.273831894418237,2024-04,2024-04-01,2024Q2,April,4
ORD-010131,2024-04-21,CUST-2683,Wireless Keyboard,Technology,Accessories,South,Georgia,4,74.49,0.13,259.37,65.58,Standard Class,Consumer,297.96,38.589999999999975,64.8425,25.28434283070517,2024-04,2024-04-01,2024Q2,April,4
ORD-010132,2024-04-12,CUST-5108,Ergonomic Office Chair,Furniture,Chairs,West,Oregon,4,183.93,0.14,634.97,-14.41,Standard Class,Consumer,735.72,100.75,158.7425,-2.269398554262406,2024-04,2024-04-01,2024Q2,April,4
ORD-010133,2024-04-10,CUST-9134,Ergonomic Office Chair,Furniture,Chairs,East,Massachusetts,4,203.34,0.14,696.5,-16.19,Second Class,Corporate,813.36,116.86000000000001,174.125,-2.3244795405599428,2024-04,2024-04-01,2024Q2,April,4
ORD-010134,2024-04-03,CUST-1028,Wireless Keyboard,Technology,Accessories,West,Nevada,2,73.72,0.12,129.85,35.46,First Class,Consumer,147.44,17.590000000000003,64.925,27.308432807085097,2024-04,2024-04-01,2024Q2,April,4
ORD-010135,2024-04-30,CUST-7533,Wireless Keyboard,Technology,Accessories,West,Oregon,3,74.04,0.1,200.65,58.5,Standard Class,Corporate,222.12,21.47,66.88333333333334,29.155245452280088,2024-04,2024-04-01,2024Q2,April,4
ORD-010137,2024-05-02,CUST-2176,Ink Cartridge Pack,Office Supplies,Supplies,East,New York,4,61.74,0.05,235.3,53.38,Standard Class,Corporate,246.96,11.659999999999997,58.825,22.685932851678707,2024-05,2024-05-01,2024Q2,May,5
ORD-010138,2024-05-11,CUST-3329,Premium Standing Desk,Furniture,Tables,East,Pennsylvania,6,466.32,0.12,2451.14,39.83,Same Day,Consumer,2797.92,346.7800000000002,408.5233333333333,1.6249581827231412,2024-05,2024-05-01,2024Q2,May,5
ORD-010139,2024-05-11,CUST-9916,Ergonomic Office Chair,Furniture,Chairs,East,New Jersey,3,202.08,0.14,518.79,-12.7,Standard Class,Corporate,606.24,87.45000000000005,172.92999999999998,-2.4480040093294013,2024-05,2024-05-01,2024Q2,May,5
ORD-010140,2024-05-24,CUST-9947,Ink Cartridge Pack,Office Supplies,Supplies,East,New Jersey,1,61.06,0.12,53.88,8.87,Same Day,Consumer,61.06,7.18,53.88,16.462509279881214,2024-05,2024-05-01,2024Q2,May,5
ORD-010141,2024-05-09,CUST-4534,Premium Notebook Bundle,Office Supplies,Paper,West,Oregon,4,18.36,0.08,67.29,28.38,Standard Class,Consumer,73.44,6.1499999999999915,16.8225,42.17565760142665,2024-05,2024-05-01,2024Q2,May,5
ORD-010142,2024-05-19,CUST-9684,Ergonomic Office Chair,Furniture,Chairs,West,Oregon,3,216.56,0.12,573.83,8.48,Standard Class,Home Office,649.6800000000001,75.85000000000002,191.27666666666667,1.477789589251172,2024-05,2024-05-01,2024Q2,May,5
ORD-010143,2024-05-09,CUST-1529,Premium Standing Desk,Furniture,Tables,South,Georgia,3,497.56,0.17,1241.36,-42.65,Second Class,Corporate,1492.68,251.32000000000016,413.78666666666663,-3.4357478894116134,2024-05,2024-05-01,2024Q2,May,5
ORD-010144,2024-05-06,CUST-2406,Cordless Phone Dock,Technology,Accessories,South,Florida,2,63.86,0.16,107.08,14.38,Second Class,Consumer,127.72,20.64,53.54,13.429211804258498,2024-05,2024-05-01,2024Q2,May,5
ORD-010145,2024-05-22,CUST-5958,Smart LED Monitor,Technology,Monitors,South,Florida,6,221.21,0.13,1156.78,165.16,Standard Class,Consumer,1327.26,170.48000000000002,192.79666666666665,14.27756358166635,2024-05,2024-05-01,2024Q2,May,5
ORD-010146,2024-05-16,CUST-8823,Compact Printer,Technology,Printers,West,Nevada,5,139.1,0.02,682.21,34.19,Standard Class,Consumer,695.5,13.289999999999964,136.442,5.011653303235073,2024-05,2024-05-01,2024Q2,May,5
ORD-010147,2024-05-11,CUST-9694,Premium Standing Desk,Furniture,Tables,Central,Texas,2,445.82,0.08,819.32,50.57,Standard Class,Corporate,891.64,72.31999999999994,409.66,6.172191573499975,2024-05,2024-05-01,2024Q2,May,5
ORD-010148,2024-05-18,CUST-8823,Wireless Keyboard,Technology,Accessories,West,Nevada,3,74.03,0.08,204.22,62.09,Standard Class,Corporate,222.09,17.870000000000005,68.07333333333334,30.40348643619626,2024-05,2024-05-01,2024Q2,May,5
ORD-010149,2024-05-28,CUST-7224,Premium Standing Desk,Furniture,Tables,South,North Carolina,5,429.65,0.2,1725.08,-136.47,Second Class,Consumer,2148.25,423.1700000000001,345.01599999999996,-7.9109374637697965,2024-05,2024-05-01,2024Q2,May,5
ORD-010150,2024-05-20,CUST-9892,Compact Printer,Technology,Printers,East,Massachusetts,2,130.2,0.08,240.02,-4.14,Standard Class,Corporate,260.4,20.379999999999967,120.01,-1.7248562619781682,2024-05,2024-05-01,2024Q2,May,5
ORD-010151,2024-05-31,CUST-3586,Ergonomic Office Chair,Furniture,Chairs,Central,Colorado,6,200.1,0.07,1113.52,64.24,Standard Class,Consumer,1200.6,87.07999999999993,185.58666666666667,5.76909260722753,2024-05,2024-05-01,2024Q2,May,5
ORD-010152,2024-05-05,CUST-2396,Smart LED Monitor,Technology,Monitors,West,Washington,4,246.28,0.04,950.37,220.29,Standard Class,Corporate,985.12,34.75,237.5925,23.179393288929575,2024-05,2024-05-01,2024Q2,May,5
ORD-010153,2024-05-30,CUST-9913,Wireless Keyboard,Technology,Accessories,West,Washington,1,77.56,0.12,68.26,18.8,Second Class,Consumer,77.56,9.299999999999997,68.26,27.54175212423088,2024-05,2024-05-01,2024Q2,May,5
ORD-010154,2024-05-28,CUST-9504,Wireless Keyboard,Technology,Accessories,East,Pennsylvania,4,74.04,0.17,246.48,55.75,Standard Class,Home Office,296.16,49.680000000000035,61.62,22.618468029860438,2024-05,2024-05-01,2024Q2,May,5
ORD-010155,2024-05-11,CUST-8848,Ergonomic Office Chair,Furniture,Chairs,East,Pennsylvania,4,199.09,0.17,661.06,-38.04,Standard Class,Consumer,796.36,135.30000000000007,165.265,-5.7543944573866215,2024-05,2024-05-01,2024Q2,May,5
ORD-010156,2024-05-04,CUST-8598,Smart LED Monitor,Technology,Monitors,South,Florida,3,238.61,0.18,587.56,54.15,Second Class,Corporate,715.83,128.2700000000001,195.85333333333332,9.216080059908775,2024-05,2024-05-01,2024Q2,May,5
ORD-010157,2024-05-13,CUST-7715,Wireless Keyboard,Technology,Accessories,Central,Illinois,4,74.58,0.07,277.84,88.62,Standard Class,Corporate,298.32,20.480000000000018,69.46,31.896055283616477,2024-05,2024-05-01,2024Q2,May,5
ORD-010158,2024-05-27,CUST-7759,Wireless Keyboard,Technology,Accessories,West,Washington,2,71.39,0.07,133.29,41.65,Standard Class,Consumer,142.78,9.490000000000009,66.645,31.247655488033608,2024-05,2024-05-01,2024Q2,May,5
ORD-010159,2024-05-29,CUST-2714,Desk Organizer Set,Office Supplies,Storage,South,Tennessee,4,33.3,0.09,121.69,44.16,Same Day,Corporate,133.2,11.509999999999991,30.4225,36.2889308899663,2024-05,2024-05-01,2024Q2,May,5
ORD-010160,2024-05-24,CUST-2702,Wireless Keyboard,Technology,Accessories,Central,Illinois,1,72.09,0.06,67.51,21.67,Second Class,Corporate,72.09,4.579999999999998,67.51,32.09894830395497,2024-05,2024-05-01,2024Q2,May,5
ORD-010161,2024-05-06,CUST-4419,Wireless Keyboard,Technology,Accessories,South,North Carolina,4,78.66,0.12,277.38,73.73,Second Class,Home Office,314.64,37.25999999999999,69.345,26.580863796957242,2024-05,2024-05-01,2024Q2,May,5
ORD-010162,2024-05-06,CUST-1951,Ergonomic Office Chair,Furniture,Chairs,West,Nevada,2,194.41,0.18,317.38,-24.08,Standard Class,Consumer,388.82,71.44,158.69,-7.5871195412439345,2024-05,2024-05-01,2024Q2,May,5
ORD-010164,2024-05-28,CUST-3286,Smart LED Monitor,Technology,Monitors,South,Georgia,6,229.82,0.14,1191.9,163.07,Standard Class,Consumer,1378.92,187.01999999999998,198.65,13.681516905780686,2024-05,2024-05-01,2024Q2,May,5
ORD-010165,2024-05-20,CUST-8460,Premium Standing Desk,Furniture,Tables,Central,Minnesota,4,441.22,0.08,1616.87,94.47,First Class,Home Office,1764.88,148.01000000000022,404.2175,5.842770290746937,2024-05,2024-05-01,2024Q2,May,5
ORD-010166,2024-05-01,CUST-3248,Desk Organizer Set,Office Supplies,Storage,East,Massachusetts,2,34.15,0.09,62.42,23.84,Standard Class,Consumer,68.3,5.8799999999999955,31.21,38.19288689522588,2024-05,2024-05-01,2024Q2,May,5
ORD-010167,2024-05-30,CUST-5173,Wireless Keyboard,Technology,Accessories,Central,Colorado,4,77.65,0.05,294.8,98.36,Standard Class,Consumer,310.6,15.800000000000011,73.7,33.36499321573948,2024-05,2024-05-01,2024Q2,May,5
ORD-010168,2024-05-21,CUST-4330,Smart LED Monitor,Technology,Monitors,West,Washington,4,230.13,0.11,820.96,137.37,First Class,Home Office,920.52,99.55999999999995,205.24,16.732849347105827,2024-05,2024-05-01,2024Q2,May,5
ORD-010169,2024-05-27,CUST-1784,Premium Notebook Bundle,Office Supplies,Paper,West,Oregon,1,17.73,0.07,16.53,7.06,Standard Class,Consumer,17.73,1.1999999999999993,16.53,42.71022383545069,2024-05,2024-05-01,2024Q2,May,5
ORD-010170,2024-05-30,CUST-1284,Smart LED Monitor,Technology,Monitors,East,New Jersey,6,226.06,0.11,1201.39,191.79,Standard Class,Corporate,1356.3600000000001,154.97000000000003,200.23166666666668,15.96400835698649,2024-05,2024-05-01,2024Q2,May,5
ORD-010171,2024-05-09,CUST-9118,Wireless Keyboard,Technology,Accessories,South,Tennessee,1,76.49,0.08,70.63,21.01,First Class,Home Office,76.49,5.859999999999999,70.63,29.74656661475294,2024-05,2024-05-01,2024Q2,May,5
ORD-010172,2024-05-26,CUST-2663,Ergonomic Office Chair,Furniture,Chairs,East,Massachusetts,4,210.73,0.15,714.46,-21.88,Second Class,Corporate,842.92,128.45999999999992,178.615,-3.0624527615261874,2024-05,2024-05-01,2024Q2,May,5
ORD-010173,2024-06-01,CUST-2595,Premium Notebook Bundle,Office Supplies,Paper,East,New Jersey,5,18.22,0.14,78.42,28.56,First Class,Home Office,91.1,12.679999999999993,15.684000000000001,36.41928079571537,2024-06,2024-06-01,2024Q2,June,6
ORD-010174,2024-06-12,CUST-9055,Smart LED Monitor,Technology,Monitors,West,Washington,7,239.8,0.09,1532.28,287.29,Standard Class,Corporate,1678.6000000000001,146.32000000000016,218.89714285714285,18.74918422220482,2024-06,2024-06-01,2024Q2,June,6
ORD-010175,2024-06-15,CUST-8682,Compact Printer,Technology,Printers,East,Pennsylvania,1,148.22,0.07,137.39,-0.53,Standard Class,Corporate,148.22,10.830000000000013,137.39,-0.385763155979329,2024-06,2024-06-01,2024Q2,June,6
ORD-010176,2024-06-12,CUST-8376,Wireless Keyboard,Technology,Accessories,South,Georgia,2,77.38,0.15,131.51,31.21,First Class,Consumer,154.76,23.25,65.755,23.732035586647406,2024-06,2024-06-01,2024Q2,June,6
ORD-010177,2024-06-27,CUST-3225,Modular Bookshelf,Furniture,Storage,East,New Jersey,3,165.53,0.19,403.52,-56.08,Second Class,Home Office,496.59000000000003,93.07000000000005,134.50666666666666,-13.897700237906424,2024-06,2024-06-01,2024Q2,June,6
ORD-010178,2024-06-25,CUST-8061,Wireless Keyboard,Technology,Accessories,East,New York,5,71.93,0.06,336.37,104.18,Standard Class,Corporate,359.65000000000003,23.28000000000003,67.274,30.971846478580133,2024-06,2024-06-01,2024Q2,June,6
ORD-010179,2024-06-03,CUST-5801,Ergonomic Office Chair,Furniture,Chairs,East,Pennsylvania,4,211.46,0.14,725.07,-13.61,Standard Class,Home Office,845.84,120.76999999999998,181.2675,-1.8770601459169458,2024-06,2024-06-01,2024Q2,June,6
ORD-010180,2024-06-26,CUST-7285,Smart LED Monitor,Technology,Monitors,West,California,5,228.42,0.04,1091.99,243.67,First Class,Home Office,1142.1,50.1099999999999,218.398,22.314306907572412,2024-06,2024-06-01,2024Q2,June,6
ORD-010181,2024-06-21,CUST-8985,Cordless Phone Dock,Technology,Accessories,East,New York,1,58.45,0.11,51.78,9.51,Standard Class,Corporate,58.45,6.670000000000002,51.78,18.36616454229432,2024-06,2024-06-01,2024Q2,June,6
ORD-010182,2024-06-23,CUST-6204,Smart LED Monitor,Technology,Monitors,West,California,2,213.11,0.13,372.88,55.6,Second Class,Corporate,426.22,53.34000000000003,186.44,14.910963312593864,2024-06,2024-06-01,2024Q2,June,6
ORD-010183,2024-06-11,CUST-5059,Wireless Keyboard,Technology,Accessories,Central,Minnesota,2,73.3,0.04,141.19,48.09,Standard Class,Consumer,146.6,5.409999999999997,70.595,34.06048587010412,2024-06,2024-06-01,2024Q2,June,6
ORD-010184,2024-06-02,CUST-4911,Smart LED Monitor,Technology,Monitors,South,Florida,5,214.17,0.14,924.97,123.96,Standard Class,Corporate,1070.85,145.87999999999988,184.994,13.401515724834317,2024-06,2024-06-01,2024Q2,June,6
ORD-010185,2024-06-25,CUST-8436,Wireless Keyboard,Technology,Accessories,West,Oregon,5,79.19,0.02,389.5,137.4,Standard Class,Consumer,395.95,6.449999999999989,77.9,35.275994865211814,2024-06,2024-06-01,2024Q2,June,6
ORD-010186,2024-06-27,CUST-7469,Ergonomic Office Chair,Furniture,Chairs,East,New Jersey,4,202.99,0.11,725.19,13.62,Standard Class,Corporate,811.96,86.76999999999998,181.2975,1.8781284904645676,2024-06,2024-06-01,2024Q2,June,6
ORD-010187,2024-06-21,CUST-4733,Compact Printer,Technology,Printers,East,New York,4,142.12,0.08,523.01,-7.23,Standard Class,Consumer,568.48,45.47000000000003,130.7525,-1.3823827460278006,2024-06,2024-06-01,2024Q2,June,6
ORD-010188,2024-06-04,CUST-5833,Wireless Keyboard,Technology,Accessories,West,Washington,2,72.12,0.06,135.58,43.08,Standard Class,Corporate,144.24,8.659999999999997,67.79,31.774598023307266,2024-06,2024-06-01,2024Q2,June,6
ORD-010189,2024-06-04,CUST-9879,Smart LED Monitor,Technology,Monitors,South,Georgia,3,245.87,0.15,629.98,80.89,Second Class,Corporate,737.61,107.63,209.99333333333334,12.840090161592432,2024-06,2024-06-01,2024Q2,June,6
ORD-010190,2024-06-18,CUST-6513,Smart LED Monitor,Technology,Monitors,South,Tennessee,4,239.04,0.14,818.35,105.92,Same Day,Corporate,956.16,137.80999999999995,204.5875,12.943117248121219,2024-06,2024-06-01,2024Q2,June,6
ORD-010191,2024-06-27,CUST-2523,Premium Notebook Bundle,Office Supplies,Paper,West,Washington,4,17.96,0.13,62.84,24.59,Second Class,Consumer,71.84,9.0,15.71,39.13112667091024,2024-06,2024-06-01,2024Q2,June,6
ORD-010192,2024-06-22,CUST-2401,Wireless Keyboard,Technology,Accessories,South,Tennessee,4,71.99,0.09,263.36,75.46,Standard Class,Consumer,287.96,24.599999999999966,65.84,28.65279465370595,2024-06,2024-06-01,2024Q2,June,6
ORD-010193,2024-06-06,CUST-2767,Desk Organizer Set,Office Supplies,Storage,South,North Carolina,5,34.7,0.15,147.35,47.08,First Class,Corporate,173.5,26.150000000000006,29.47,31.951136749236515,2024-06,2024-06-01,2024Q2,June,6
ORD-010194,2024-06-17,CUST-5221,Smart LED Monitor,Technology,Monitors,Central,Illinois,4,223.87,0.1,807.44,143.51,Second Class,Consumer,895.48,88.03999999999996,201.86,17.773456851283065,2024-06,2024-06-01,2024Q2,June,6
ORD-010195,2024-06-19,CUST-3171,Modular Bookshelf,Furniture,Storage,West,North Carolina,1,182.15,0.19,147.08,-20.74,Second Class,Consumer,182.15,35.06999999999999,147.08,-14.101169431601848,2024-06,2024-06-01,2024Q2,June,6
ORD-010196,2024-06-15,CUST-8462,Wireless Keyboard,Technology,Accessories,Central,Texas,1,71.79,0.06,67.55,21.89,Same Day,Consumer,71.79,4.240000000000009,67.55,32.405625462620286,2024-06,2024-06-01,2024Q2,June,6
ORD-010197,2024-06-14,CUST-7923,Smart LED Monitor,Technology,Monitors,South,Florida,2,231.08,0.15,394.97,50.22,Standard Class,Corporate,462.16,67.19,197.485,12.714889738461146,2024-06,2024-06-01,2024Q2,June,6
ORD-010198,2024-06-01,CUST-4401,Wireless Keyboard,Technology,Accessories,East,Pennsylvania,1,79.77,0.11,71.28,20.22,Standard Class,Corporate,79.77,8.489999999999995,71.28,28.367003367003363,2024-06,2024-06-01,2024Q2,June,6
ORD-010199,2024-06-28,CUST-5148,Premium Standing Desk,Furniture,Tables,Central,Minnesota,2,454.71,0.1,814.69,31.36,First Class,Home Office,909.42,94.7299999999999,407.345,3.8493169180915436,2024-06,2024-06-01,2024Q2,June,6
